taxon_oid,Ecosystem Subtype,Latitude,Longitude,Origin,Plasmid Count,Ecosystem Subtype Custom
3300040378,Grasslands,-26.71,27.08,Meta,3,Grasslands
3300050228,Agricultural land,41.84,-88.23,Meta,4,Agricultural land
3300061672,Agricultural land,53.55,-114.2,Meta,1,Agricultural land
3300061682,Agricultural land,53.55,-114.2,Meta,4,Agricultural land
3300020741,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300041027,Unclassified,54.4,-116.8,Meta,4,Unclassified
3300020623,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300037529,Agricultural land,42.01,-93.74,Meta,11,Agricultural land
3300044808,Unclassified,40.42,-106.24,Meta,33,Unclassified
3300041997,Rhizosphere,41.89,-103.69,Meta,6,Rhizosphere
3300064757,Agricultural land,56.14,-117.39,Meta,3,Agricultural land
3300039823,Boreal forest/Taiga,60.27,25.01,Meta,15,Other
3300021005,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300041520,Agricultural land,-43.65,172.34,Meta,31,Agricultural land
3300051852,Agricultural land,45.27,-97.84,Meta,221,Agricultural land
3300049445,Agricultural land,46.12,-123.27,Meta,58,Agricultural land
3300039444,Paddy field/soil,109.38,18.32,Meta,66,Other
3300049909,Grasslands,38.53,-121.78,Meta,31,Grasslands
3300049026,Grasslands,38.53,-121.78,Meta,29,Grasslands
3300028875,Floodplain,38.92,-106.95,Meta,21,Other
3300028885,Floodplain,38.92,-106.95,Meta,7,Other
3300054600,Pasture,39.0,-123.07,Meta,11,Other
3300044832,Unclassified,40.43,-106.03,Meta,68,Unclassified
3300038449,Greenhouse,36.0,-78.0,Meta,1,Other
3300049588,Rhizosphere,29.41,-82.18,Meta,22,Rhizosphere
3300049578,Rhizosphere,29.41,-82.17,Meta,39,Rhizosphere
3300045958,Agricultural land,14.75,-16.85,Meta,15,Agricultural land
3300001990,Rhizosphere,42.39,-85.37,Meta,44,Rhizosphere
3300049721,Peat,68.35,19.05,Meta,42,Peat
3300020822,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300050123,Peat,68.35,19.05,Meta,35,Peat
3300027706,Unclassified,40.8,-76.34,Meta,67,Unclassified
3300044839,Unclassified,40.5,-106.07,Meta,41,Unclassified
3300002070,Rhizosphere,42.39,-85.37,Meta,14,Rhizosphere
3300052903,Temperate forest,39.94,-105.94,Meta,2,Temperate forest
3300032179,Agricultural land,39.65,-79.94,Meta,1,Agricultural land
3300064781,Agricultural land,58.01,-116.17,Meta,21,Agricultural land
3300028796,Floodplain,38.92,-106.95,Meta,19,Other
3300022915,Agricultural land,43.3,-89.38,Meta,1,Agricultural land
3300061679,Agricultural land,53.55,-114.2,Meta,31,Agricultural land
3300021066,Desert,33.3,-116.25,Meta,5,Other
3300039393,Paddy field/soil,113.25,23.13,Meta,16,Other
3300034384,Temperate forest,38.97,-120.49,Meta,32,Temperate forest
3300036833,Temperate forest,-34.5,150.0,Meta,36,Temperate forest
3300050215,Agricultural land,43.3,-89.33,Meta,2,Agricultural land
3300056781,Agricultural land,38.55,-121.87,Meta,1,Agricultural land
3300035694,Agricultural land,57.19,-2.21,Meta,28,Agricultural land
3300020798,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300028709,Floodplain,38.92,-106.95,Meta,3,Other
2209111021,Grasslands,51.8,-0.37,Meta,12,Grasslands
3300009840,Grasslands,38.87,-122.43,Meta,20,Grasslands
3300039627,Boreal forest/Taiga,47.59,19.03,Meta,23,Other
3300035083,Rhizosphere,46.11,-122.99,Meta,17,Rhizosphere
3300035073,Agricultural land,57.19,-2.21,Meta,30,Agricultural land
3300031733,Rhizosphere,30.26,-88.24,Meta,4,Rhizosphere
3300005336,Rhizosphere,42.39,-85.37,Meta,46,Rhizosphere
3300020827,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300039841,Unclassified,-25.31,131.09,Meta,1,Unclassified
3300061176,Desert,31.91,-110.84,Meta,2,Other
3300049201,Grasslands,38.53,-121.78,Meta,16,Grasslands
3300049033,Grasslands,38.53,-121.78,Meta,8,Grasslands
3300025206,Unclassified,35.91,-79.05,Meta,20,Unclassified
3300039729,Unclassified,-35.42,148.8,Meta,3,Unclassified
3300046458,Rhizosphere,44.59,-123.19,Meta,171,Rhizosphere
3300047316,Agricultural land,46.12,-123.27,Meta,66,Agricultural land
3300044964,Agricultural land,14.75,-16.85,Meta,5,Agricultural land
3300027504,Temperate forest,31.11,-95.15,Meta,2,Temperate forest
3300045886,Tropical forest,32.58,-110.85,Meta,6,Tropical forest
3300051095,Agricultural land,43.3,-89.33,Meta,20,Agricultural land
3300002075,Rhizosphere,42.39,-85.37,Meta,34,Rhizosphere
3300005341,Rhizosphere,42.39,-85.37,Meta,15,Rhizosphere
3300047439,Botanical garden,44.59,-123.19,Meta,1,Other
3300054113,Agricultural land,44.59,-123.19,Meta,16,Agricultural land
3300012958,Agricultural land,42.45,-76.38,Meta,4,Agricultural land
3300026089,Rhizosphere,42.39,-85.37,Meta,30,Rhizosphere
3300061651,Agricultural land,53.55,-114.2,Meta,12,Agricultural land
3300028716,Floodplain,38.92,-106.95,Meta,6,Other
3300028782,Floodplain,38.92,-106.95,Meta,4,Other
3300020620,Temperate forest,42.48,-72.18,Meta,7,Temperate forest
3300044735,Rhizosphere,14.75,-16.85,Meta,17,Rhizosphere
3300042007,Rhizosphere,41.89,-103.69,Meta,49,Rhizosphere
3300046522,Rhizosphere,44.59,-123.19,Meta,312,Rhizosphere
3300042814,Floodplain,38.92,-106.95,Meta,1,Other
3300040197,Unclassified,-27.39,152.88,Meta,1,Unclassified
3300024232,Temperate forest,40.44,-87.03,Meta,1,Temperate forest
3300039427,Grasslands,34.98,-97.52,Meta,4,Grasslands
3300013297,Rhizosphere,42.39,-85.37,Meta,39,Rhizosphere
3300025735,Rhizosphere,42.39,-85.37,Meta,315,Rhizosphere
3300039820,Unclassified,-33.61,150.73,Meta,2,Unclassified
3300046431,Shrubland,27.17,-81.36,Meta,1,Other
3300055279,Peat,68.35,19.05,Meta,137,Peat
3300031911,Rhizosphere,38.5,-121.7,Meta,153,Rhizosphere
3300017965,Riparian zone,37.9,-109.53,Meta,7,Other
3300041523,Agricultural land,-43.65,172.34,Meta,1,Agricultural land
3300040160,Grasslands,-26.68,27.09,Meta,2,Grasslands
3300049745,Agricultural land,38.55,-121.87,Meta,1,Agricultural land
3300039744,Unclassified,35.41,-99.06,Meta,4,Unclassified
3300050351,Peat,68.35,19.05,Meta,46,Peat
3300012865,Unclassified,43.07,-89.4,Meta,57,Unclassified
3300048827,Peat,68.35,19.05,Meta,136,Peat
3300053671,Agricultural land,46.25,-119.73,Meta,149,Agricultural land
3300061638,Temperate forest,37.0,-119.04,Meta,150,Temperate forest
3300040064,Boreal forest/Taiga,60.21,24.88,Meta,4,Other
3300046658,Agricultural land,44.59,-123.19,Meta,1,Agricultural land
3300049443,Agricultural land,44.59,-123.19,Meta,2,Agricultural land
3300028800,Rhizosphere,47.65,-122.3,Meta,107,Rhizosphere
3300042002,Rhizosphere,41.89,-103.69,Meta,5,Rhizosphere
3300048046,Peat,68.36,19.05,Meta,26,Peat
3300045931,Tropical forest,32.58,-110.85,Meta,11,Tropical forest
3300028787,Floodplain,38.92,-106.95,Meta,11,Other
3300050118,Peat,68.35,19.05,Meta,217,Peat
3300039768,Unclassified,-33.62,150.73,Meta,1,Unclassified
3300039971,Unclassified,-35.27,138.69,Meta,2,Unclassified
3300027867,Unclassified,40.8,-76.34,Meta,31,Unclassified
3300001915,Rhizosphere,42.39,-85.37,Meta,108,Rhizosphere
3300012860,Grasslands,43.07,-89.4,Meta,28,Grasslands
3300053076,Agricultural land,44.59,-123.19,Meta,7,Agricultural land
3300048798,Peat,68.36,19.04,Meta,61,Peat
3300020625,Temperate forest,42.48,-72.18,Meta,1,Temperate forest
3300039531,Unclassified,63.88,-149.23,Meta,6,Unclassified
3300045946,Tropical forest,32.58,-110.85,Meta,5,Tropical forest
3300031547,Agricultural land,39.65,-79.94,Meta,2,Agricultural land
2162886015,Grasslands,51.8,-0.37,Meta,36,Grasslands
3300021003,Temperate forest,42.48,-72.18,Meta,4,Temperate forest
3300049824,Rhizosphere,29.41,-82.17,Meta,42,Rhizosphere
3300020904,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300048822,Peat,68.35,19.05,Meta,30,Peat
3300060353,Rhizosphere,29.41,-82.18,Meta,32,Rhizosphere
3300005406,Rhizosphere,42.39,-85.37,Meta,13,Rhizosphere
3300014969,Rhizosphere,42.39,-85.37,Meta,31,Rhizosphere
3300055277,Grasslands,46.92,-120.66,Meta,10,Grasslands
3300049271,Agricultural land,38.55,-121.87,Meta,2,Agricultural land
3300051801,Unclassified,46.24,-122.17,Meta,2,Unclassified
3300036521,Grasslands,40.82,-104.71,Meta,30,Grasslands
3300049987,Watershed,38.92,-106.95,Meta,5,Other
3300035174,Agricultural land,57.19,-2.21,Meta,17,Agricultural land
3300047637,Temperate forest,35.68,-83.48,Meta,4,Temperate forest
3300050372,Peat,68.35,19.05,Meta,15,Peat
2088090015,Grasslands,39.0,-77.1,Meta,9,Grasslands
3300039395,Unclassified,-25.35,131.05,Meta,45,Unclassified
3300031730,Unclassified,47.53,-121.83,Meta,76,Unclassified
3300036778,Tropical forest,-34.5,150.0,Meta,118,Tropical forest
3300020618,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300036835,Agricultural land,26.65,-80.63,Meta,224,Agricultural land
3300046834,Agricultural land,44.59,-123.19,Meta,3,Agricultural land
3300049030,Grasslands,38.53,-121.78,Meta,35,Grasslands
3300005719,Rhizosphere,42.39,-85.37,Meta,32,Rhizosphere
3300035155,Temperate forest,38.79,-120.43,Meta,1,Temperate forest
3300048623,Agricultural land,46.12,-123.27,Meta,4,Agricultural land
3300029655,Desert,33.3,-116.25,Meta,2,Other
3300036389,Unclassified,21.31,-157.82,Meta,17,Unclassified
3300042009,Rhizosphere,41.2,-97.94,Meta,13,Rhizosphere
3300027574,Temperate forest,38.88,-120.64,Meta,8,Temperate forest
3300052905,Temperate forest,41.11,-106.15,Meta,9,Temperate forest
3300005617,Rhizosphere,42.39,-85.37,Meta,85,Rhizosphere
3300040199,Boreal forest/Taiga,60.26,24.92,Meta,11,Other
3300035246,Agricultural land,46.11,-122.99,Meta,7,Agricultural land
3300050125,Peat,68.35,19.05,Meta,48,Peat
3300006846,Rhizosphere,35.84,-83.96,Meta,31,Rhizosphere
3300020868,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300049982,Temperate forest,33.7,-117.47,Meta,106,Temperate forest
3300025911,Rhizosphere,42.39,-85.37,Meta,48,Rhizosphere
3300038985,Paddy field/soil,45.32,8.37,Meta,26,Other
3300027663,Temperate forest,38.88,-120.64,Meta,6,Temperate forest
3300043646,Watershed,38.98,-107.04,Meta,3,Other
3300060917,Temperate forest,37.0,-119.04,Meta,18,Temperate forest
3300024055,Agricultural land,43.3,-89.38,Meta,1,Agricultural land
3300059579,Temperate forest,38.91,-120.66,Meta,48,Temperate forest
3300050120,Peat,68.35,19.05,Meta,81,Peat
3300050024,Peat,68.35,19.05,Meta,104,Peat
3300000564,Loam,39.1,-96.61,Meta,12,Other
3300049259,Temperate forest,33.67,-117.46,Meta,128,Temperate forest
3300053759,Temperate forest,38.91,-120.66,Meta,23,Temperate forest
3300039952,Grasslands,-26.7,27.1,Meta,3,Grasslands
3300016635,Rhizosphere,-22.82,-47.06,Meta,2,Rhizosphere
3300035075,Agricultural land,57.19,-2.21,Meta,1,Agricultural land
3300036830,Temperate forest,37.0,-122.2,Meta,115,Temperate forest
3300049035,Grasslands,38.53,-121.78,Meta,1,Grasslands
3300031366,Riparian zone,47.67,-121.92,Meta,2,Other
3300027869,Unclassified,40.8,-76.34,Meta,30,Unclassified
3300046529,Rhizosphere,46.12,-123.27,Meta,121,Rhizosphere
3300031820,Temperate forest,39.08,-86.47,Meta,1,Temperate forest
3300021010,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300060745,Tundra,68.63,-149.35,Meta,49,Other
3300046724,Agricultural land,46.12,-123.27,Meta,59,Agricultural land
3300039305,Desert,33.82,-115.76,Meta,15,Other
3300054559,Pasture,39.0,-123.07,Meta,3,Other
3300021404,Temperate forest,42.48,-72.18,Meta,66,Temperate forest
3300048826,Peat,68.35,19.05,Meta,193,Peat
3300049044,Grasslands,38.53,-121.78,Meta,47,Grasslands
3300040109,Unclassified,-33.86,119.16,Meta,2,Unclassified
3300028717,Floodplain,38.92,-106.95,Meta,6,Other
3300000105,Unclassified,42.41,-85.38,Meta,2,Unclassified
3300042006,Rhizosphere,41.89,-103.69,Meta,114,Rhizosphere
3300048042,Peat,68.36,19.05,Meta,171,Peat
3300049140,Unclassified,35.88,-106.3,Meta,138,Unclassified
3300049523,Rhizosphere,37.85,-122.29,Meta,17,Rhizosphere
3300005438,Rhizosphere,42.39,-85.37,Meta,3,Rhizosphere
3300039426,Grasslands,34.98,-97.52,Meta,11,Grasslands
3300013296,Rhizosphere,42.39,-85.37,Meta,101,Rhizosphere
3300053082,Agricultural land,46.12,-123.27,Meta,13,Agricultural land
3300042850,Floodplain,38.92,-106.95,Meta,9,Other
3300039911,Unclassified,-42.57,146.77,Meta,1,Unclassified
3300027011,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300049145,Tropical forest,9.18,-79.83,Meta,1,Tropical forest
3300044251,Watershed,38.86,-107.1,Meta,6,Other
3300036844,Agricultural land,26.65,-80.63,Meta,4,Agricultural land
3300054571,Pasture,39.0,-123.07,Meta,2,Other
3300000713,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300045947,Tropical forest,32.58,-110.85,Meta,4,Tropical forest
3300045241,Temperate forest,46.31,-92.3,Meta,8,Temperate forest
3300012896,Agricultural land,43.3,-89.38,Meta,1,Agricultural land
3300042855,Floodplain,38.92,-106.95,Meta,18,Other
3300002090,Unclassified,39.21,-96.59,Meta,2,Unclassified
3300043649,Watershed,38.99,-107.06,Meta,29,Other
3300043250,Temperate forest,42.53,-72.19,Meta,23,Temperate forest
3300040463,Unclassified,-35.87,149.01,Meta,1,Unclassified
3300027496,Temperate forest,38.88,-120.64,Meta,1,Temperate forest
3300028712,Floodplain,38.92,-106.95,Meta,8,Other
3300021015,Temperate forest,42.48,-72.18,Meta,5,Temperate forest
3300020118,Agricultural land,42.49,-85.46,Meta,37,Agricultural land
3300028786,Unclassified,48.45,-122.32,Meta,33,Unclassified
3300044818,Unclassified,40.49,-106.07,Meta,3,Unclassified
3300033399,Riparian soil,33.05,-117.29,Meta,2,Other
3300048047,Peat,68.36,19.05,Meta,47,Peat
3300046526,Rhizosphere,46.12,-123.27,Meta,98,Rhizosphere
3300027388,Temperate forest,38.88,-120.64,Meta,1,Temperate forest
3300053077,Rhizosphere,46.12,-123.27,Meta,46,Rhizosphere
3300056791,Peat,68.35,19.05,Meta,401,Peat
3300009036,Rhizosphere,42.39,-85.37,Meta,406,Rhizosphere
3300020788,Temperate forest,42.48,-72.18,Meta,7,Temperate forest
3300002067,Rhizosphere,42.39,-85.37,Meta,105,Rhizosphere
3300020778,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300028719,Floodplain,38.92,-106.95,Meta,6,Other
3300040107,Boreal forest/Taiga,47.53,18.9,Meta,7,Other
3300012838,Unclassified,43.07,-89.4,Meta,34,Unclassified
3300019377,Riparian zone,38.03,-109.54,Meta,2,Other
3300045014,Agricultural land,14.75,-16.85,Meta,9,Agricultural land
3300045110,Temperate forest,46.31,-92.3,Meta,2,Temperate forest
3300043364,Watershed,38.98,-107.04,Meta,1,Other
3300039730,Unclassified,-17.67,125.22,Meta,1,Unclassified
3300060645,Boreal forest/Taiga,65.18,-147.54,Meta,592,Other
3300047641,Peat,68.36,19.05,Meta,176,Peat
3300026927,Tropical forest,18.0,-65.0,Meta,1,Tropical forest
3300061665,Agricultural land,53.55,-114.2,Meta,2,Agricultural land
3300020125,Agricultural land,42.49,-85.46,Meta,63,Agricultural land
3300021028,Temperate forest,42.48,-72.18,Meta,2,Temperate forest
3300005616,Rhizosphere,42.39,-85.37,Meta,105,Rhizosphere
3300035247,Agricultural land,46.11,-122.99,Meta,11,Agricultural land
3300049986,Watershed,38.99,-107.07,Meta,28,Other
3300025981,Rhizosphere,42.39,-85.37,Meta,106,Rhizosphere
3300047636,Temperate forest,35.68,-83.48,Meta,6,Temperate forest
3300009098,Rhizosphere,42.39,-85.37,Meta,56,Rhizosphere
3300002704,Unclassified,35.91,-79.05,Meta,17,Unclassified
3300031251,Rhizosphere,47.65,-122.3,Meta,134,Rhizosphere
3300043642,Watershed,38.96,-107.03,Meta,7,Other
3300044981,Temperate forest,42.3,-72.12,Meta,101,Temperate forest
3300027176,Temperate forest,38.88,-120.64,Meta,1,Temperate forest
3300050498,Tree plantation,35.84,-83.96,Meta,40,Other
3300048049,Peat,68.35,19.05,Meta,3,Peat
3300053171,Unclassified,35.88,-106.3,Meta,127,Unclassified
3300035242,Rhizosphere,39.66,-79.91,Meta,2,Rhizosphere
3300027514,Temperate forest,39.24,-121.28,Meta,3,Temperate forest
3300041972,Desert,33.31,-116.25,Meta,1,Other
3300046533,Rhizosphere,46.12,-123.27,Meta,85,Rhizosphere
3300044744,Watershed,38.94,-107.01,Meta,6,Other
3300035114,Rhizosphere,39.66,-79.91,Meta,5,Rhizosphere
3300049734,Tropical forest,32.58,-110.85,Meta,21,Tropical forest
3300006847,Rhizosphere,35.84,-83.96,Meta,68,Rhizosphere
3300061660,Agricultural land,53.55,-114.2,Meta,15,Agricultural land
3300020994,Temperate forest,42.48,-72.18,Meta,3,Temperate forest
3300043348,Watershed,38.98,-107.01,Meta,2,Other
3300027787,Agricultural land,33.88,-83.42,Meta,1,Agricultural land
3300049211,Grasslands,38.53,-121.78,Meta,42,Grasslands
3300009147,Rhizosphere,35.84,-83.96,Meta,50,Rhizosphere
3300039878,Unclassified,-35.87,149.01,Meta,8,Unclassified
3300035010,Unclassified,35.16,-116.87,Meta,26,Unclassified
3300060916,Grasslands,39.1,-96.56,Meta,90,Grasslands
3300045838,Agricultural land,14.75,-16.85,Meta,12,Agricultural land
3300027873,Tree plantation,35.84,-83.96,Meta,3,Other
3300047425,Grasslands,46.25,-119.73,Meta,1,Grasslands
3300020120,Agricultural land,42.49,-85.46,Meta,21,Agricultural land
2554235509,Unclassified,56.46,36.47,Isolate,1,Unclassified
2756170196,Unclassified,40.77,-113.78,Isolate,1,Unclassified
646311934,Unclassified,37.95,58.38,Isolate,4,Unclassified
2531839261,Unclassified,24.08,32.91,Isolate,2,Unclassified
2756170195,Unclassified,40.43,-114.02,Isolate,4,Unclassified
2843168903,Unclassified,50.92,13.33,Isolate,1,Unclassified
2866435396,Unclassified,-20.33,-68.84,Isolate,3,Unclassified
2885601562,Unclassified,18.2,-67.15,Isolate,4,Unclassified
2808606826,Unclassified,-19.49,132.55,Isolate,3,Unclassified
2531839682,Agricultural land,26.75,94.22,Isolate,5,Agricultural land
2508501071,Rhizosphere,59.8,17.6,Isolate,1,Rhizosphere
2913661577,Agricultural land,29.0,-96.0,Isolate,1,Agricultural land
2857219447,Unclassified,-33.92,18.43,Isolate,2,Unclassified
2731957740,Unclassified,36.67,117.0,Isolate,3,Unclassified
2775507275,Unclassified,-19.49,132.55,Isolate,1,Unclassified
2877046496,Unclassified,23.23,87.86,Isolate,3,Unclassified
2840155415,Unclassified,37.17,127.55,Isolate,1,Unclassified
2503982035,Unclassified,37.74,-122.46,Isolate,4,Unclassified
2808606827,Unclassified,-19.49,132.55,Isolate,1,Unclassified
2596583659,Unclassified,52.52,13.4,Isolate,2,Unclassified
2856873457,Sand,18.53,109.77,Isolate,2,Other
2847663599,Unclassified,51.35,4.34,Isolate,1,Unclassified
2808606829,Unclassified,15.97,105.22,Isolate,5,Unclassified
2866762431,Sand,40.26,58.44,Isolate,1,Other
2711768182,Unclassified,34.98,138.38,Isolate,3,Unclassified
649633002,Garden,69.01,20.83,Isolate,3,Other
2744054930,Unclassified,-35.09,-57.83,Isolate,7,Unclassified
2891187976,Unclassified,39.28,101.27,Isolate,1,Unclassified
2617271277,Unclassified,29.88,110.06,Isolate,4,Unclassified
637000304,Unclassified,34.98,138.38,Isolate,1,Unclassified
643886123,Unclassified,39.08,-77.16,Isolate,7,Unclassified
2808606868,Unclassified,-19.49,132.55,Isolate,5,Unclassified
2811995331,Unclassified,15.42,104.95,Isolate,1,Unclassified
2767802278,Unclassified,51.81,0.36,Isolate,2,Unclassified
2816332250,Unclassified,28.59,-80.87,Isolate,2,Unclassified
2643221707,Unclassified,50.96,6.86,Isolate,1,Unclassified
2808606953,Unclassified,-19.49,132.55,Isolate,1,Unclassified
2643221416,Clay,14.4,-61.0,Isolate,1,Other
2808606904,Unclassified,-19.49,132.55,Isolate,1,Unclassified
2890313192,Unclassified,37.7,126.8,Isolate,2,Unclassified
2814123435,Unclassified,28.45,-81.71,Isolate,3,Unclassified
2643221854,Unclassified,50.96,6.86,Isolate,1,Unclassified
2634166551,Unclassified,40.57,-105.08,Isolate,2,Unclassified
2731639228,Rhizosphere,33.51,126.52,Isolate,1,Rhizosphere
2811995342,Unclassified,-19.49,132.55,Isolate,1,Unclassified
2744054515,Garden,-26.03,-54.45,Isolate,1,Other
2596583573,Farm,42.62,113.24,Isolate,1,Other
2814123444,Unclassified,28.59,-80.87,Isolate,1,Unclassified
2765235968,Unclassified,-19.49,132.55,Isolate,4,Unclassified
2811995347,Unclassified,15.42,104.95,Isolate,1,Unclassified
2915933370,Unclassified,37.27,126.57,Isolate,3,Unclassified
2899771278,Unclassified,42.34,-72.59,Isolate,3,Unclassified
2808606543,Clay,27.34,88.06,Isolate,3,Other
644736345,Unclassified,35.45,139.64,Isolate,2,Unclassified
2643221706,Unclassified,50.96,6.86,Isolate,3,Unclassified
2808606830,Unclassified,15.18,105.26,Isolate,3,Unclassified
2754412334,Unclassified,-19.49,132.55,Isolate,5,Unclassified
2885593961,Unclassified,18.05,-65.88,Isolate,1,Unclassified
2834387171,Garden,35.42,136.76,Isolate,1,Other
2808606835,Unclassified,15.97,105.22,Isolate,5,Unclassified
2516143111,Unclassified,42.73,-73.68,Isolate,2,Unclassified
2740892353,Unclassified,36.1,44.61,Isolate,1,Unclassified
2896392326,Unclassified,31.16,105.27,Isolate,4,Unclassified
2808606828,Unclassified,15.18,105.26,Isolate,2,Unclassified
2599185272,Unclassified,37.3,-113.03,Isolate,1,Unclassified
2808606893,Unclassified,-20.92,142.7,Isolate,1,Unclassified
2866182077,Unclassified,28.01,73.22,Isolate,1,Unclassified
2897770829,Unclassified,19.83,-90.57,Isolate,2,Unclassified
2765235970,Unclassified,-19.49,132.55,Isolate,10,Unclassified
2808606398,Unclassified,43.08,-89.41,Isolate,1,Unclassified
2510461069,Rhizosphere,35.92,-84.32,Isolate,12,Rhizosphere
